player_id,name,role,minutes,overall,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,uncertainty,synthetic
SYN-GK20,SYN-GK20,GK,450.0,0.726351496373292,0.36995354925884794,0.33567485312122325,0.3708263427677896,0.4356061773387757,0.2629572244669202,0.235918892830294,0.35030152728852587,0.9996646498695336,0.18,True
SYN-CB20,SYN-CB20,CB1,360.0,0.6300293795362716,0.7151119404495342,0.41982957553245737,0.4527816376962186,0.4804131991718905,0.6296219984894876,0.5757909242283088,0.60490881039383,0.6357009857952644,0.18,True
SYN-CB20,SYN-CB20,CB2,360.0,0.6300293795362716,0.7151119404495342,0.41982957553245737,0.4527816376962186,0.4804131991718905,0.6296219984894876,0.5757909242283088,0.60490881039383,0.6357009857952644,0.18,True
SYN-FB20,SYN-FB20,FB1,312.0,0.6386051401253784,0.5536219460605032,0.6486334264870586,0.6362017779697402,0.5265314499414114,0.7037464956165859,0.6285377239136378,0.6259312952844263,0.5132993905854446,0.18,True
SYN-FB20,SYN-FB20,FB2,312.0,0.6386051401253784,0.5536219460605032,0.6486334264870586,0.6362017779697402,0.5265314499414114,0.7037464956165859,0.6285377239136378,0.6259312952844263,0.5132993905854446,0.18,True
SYN-DM20,SYN-DM20,DM,321.5,0.6170405048038149,0.7280206531840702,0.5279689903443161,0.6065410896490082,0.5066738213509178,0.6386551421424217,0.5034812883460884,0.6069432261428911,0.6095555528503298,0.18,True
SYN-CM20,SYN-CM20,CM,336.5,0.6654627268657328,0.6590454100429906,0.6728529310643595,0.7109531949013018,0.600165888200278,0.6717145867732737,0.6182106740314175,0.6465723704157222,0.5506424592460097,0.18,True
SYN-AM20,SYN-AM20,AM,283.0,0.6256479236186783,0.5430413063064594,0.7026820167199711,0.6505988251126216,0.6162250365966788,0.5063685588860307,0.5310772954304267,0.5259293506109046,0.45845867748637725,0.18,True
SYN-W20,SYN-W20,W1,335.0,0.7864280231572603,0.5164000913350356,0.8589874232975299,0.879479897302293,0.8241758560721816,0.4855990402525919,0.622758167998603,0.564225896612407,0.4512935254061139,0.18,True
SYN-W20,SYN-W20,W2,335.0,0.7864280231572603,0.5164000913350356,0.8589874232975299,0.879479897302293,0.8241758560721816,0.4855990402525919,0.622758167998603,0.564225896612407,0.4512935254061139,0.18,True
SYN-ST20,SYN-ST20,ST,354.0,0.7161634486551076,0.3707187490083012,0.6192252761353367,0.6748652065114149,0.9417187429280159,0.35346118756872447,0.4877444976639781,0.4194452447832454,0.32475130321997725,0.18,True
