player_id,player_name,world_cup_team,window,fixture_id,benchmark_precheck,priority_reason,selection_resolution_reason
154,L. Messi,Argentina,annual_current,1326555,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1326593,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1326608,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1326638,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1326655,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1351429,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1351448,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1430905,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1447008,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1449981,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1490137,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1490153,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1490199,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1490213,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1526641,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,annual_current,1526643,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1321680,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1321697,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1326555,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1326593,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1326608,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1326638,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1326655,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1351429,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1351448,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1430905,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1447008,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1449981,True,player_below_80pct_coverage,upper90_can_enter_real_xi
154,L. Messi,Argentina,pre_world_cup,1490137,True,player_below_80pct_coverage,upper90_can_enter_real_xi
